Âge,Genre,Revenu Annuel,Indice Satisfaction,Type de Produit Préféré
46,Homme,42923.352859433144,7,Beauté
22,Homme,42864.75927998563,10,Alimentaire
60,Homme,27405.01199332055,10,Vestimentaire
40,Femme,36955.07378404924,7,Beauté
26,Femme,81337.98168113109,3,Électronique
64,Femme,39222.827650829626,10,Beauté
44,Homme,59797.89959089757,4,Électronique
28,Femme,40790.45186881354,4,Vestimentaire
41,Femme,68253.51168094191,4,Beauté
64,Femme,98850.83232160902,9,Alimentaire
39,Femme,38171.950735381324,10,Vestimentaire
26,Femme,91995.67314173323,5,Alimentaire
65,Homme,27433.05356034826,3,Beauté
31,Homme,99501.86866805272,4,Vestimentaire
55,Homme,67021.56740708678,10,Vestimentaire
55,Femme,43175.954209808246,6,Alimentaire
32,Femme,20512.053124398015,10,Vestimentaire
53,Homme,52090.515121343866,2,Beauté
32,Femme,40894.811752840025,6,Alimentaire
44,Femme,48974.04428756,9,Électronique
65,Femme,40528.74430849412,4,Électronique
64,Homme,62187.71714535052,4,Vestimentaire
28,Femme,98570.46421385132,2,Électronique
45,Homme,74720.73588972099,3,Beauté
50,Homme,79712.79757113694,5,Alimentaire
61,Femme,54843.00960696781,3,Électronique
48,Femme,93162.30429661073,10,Alimentaire
61,Femme,20934.874426966187,7,Beauté
49,Homme,21473.603849202635,10,Alimentaire
44,Homme,21099.697878163683,4,Vestimentaire
26,Femme,24593.83002034831,4,Vestimentaire
31,Femme,20476.499229107972,1,Alimentaire
24,Femme,83683.35484797996,7,Alimentaire
30,Homme,35833.46554295713,4,Beauté
23,Homme,98936.16326224733,3,Beauté
34,Homme,27816.276064505106,4,Électronique
58,Homme,33089.29617068343,10,Alimentaire
52,Homme,38389.59060446394,10,Électronique
62,Femme,29403.006306207953,2,Électronique
28,Homme,53337.95390497628,7,Électronique
66,Homme,41426.70946095606,9,Alimentaire
28,Femme,28594.619841699434,9,Beauté
54,Femme,54046.13946430547,10,Beauté
37,Femme,92890.09389811775,2,Beauté
19,Homme,27005.216355656874,10,Alimentaire
43,Homme,99866.16847951552,1,Beauté
64,Homme,98236.42456566067,10,Vestimentaire
44,Homme,99547.22287621253,8,Électronique
62,Femme,85464.15099065994,3,Vestimentaire
38,Femme,20062.88439505614,6,Alimentaire
38,Femme,73102.58838429276,9,Vestimentaire
56,Femme,35735.7112558899,10,Alimentaire
32,Femme,21209.76982071614,6,Vestimentaire
57,Femme,32505.661641767532,10,Alimentaire
66,Homme,31743.796475330077,4,Beauté
22,Homme,35081.86035047475,3,Vestimentaire
19,Femme,74168.02303363875,9,Électronique
22,Homme,46746.26267827286,6,Électronique
24,Femme,38769.226390378724,7,Électronique
18,Femme,79824.31032740975,6,Beauté
39,Femme,41565.81078135286,10,Beauté
27,Femme,67250.02568919657,3,Vestimentaire
57,Homme,61119.844049981766,3,Électronique
69,Homme,99060.61719979758,8,Électronique
42,Femme,38317.368137936544,9,Beauté
61,Femme,83090.2136274635,5,Beauté
24,Homme,81513.20452292917,3,Vestimentaire
30,Femme,53437.83437670666,6,Vestimentaire
33,Homme,48518.18037384922,8,Alimentaire
59,Femme,66278.92654838196,6,Alimentaire
55,Femme,88835.71929899321,4,Alimentaire
65,Femme,34895.258415487086,8,Beauté
39,Homme,95360.30646059004,6,Beauté
55,Homme,81125.21212774108,8,Électronique
47,Femme,23059.549562299777,8,Alimentaire
49,Femme,58571.478937839805,5,Vestimentaire
32,Homme,82708.72744211936,4,Vestimentaire
64,Femme,35735.410081061025,7,Alimentaire
22,Homme,69559.79124536933,3,Alimentaire
30,Femme,68192.24396164414,5,Électronique
45,Femme,82491.49030573372,2,Beauté
59,Homme,71381.60775040602,3,Alimentaire
33,Homme,20659.748358165758,10,Électronique
64,Femme,48091.316085299724,10,Alimentaire
48,Homme,29821.442408452735,1,Alimentaire
37,Homme,83400.92418623858,10,Alimentaire
55,Femme,73355.47255144198,10,Alimentaire
43,Femme,60183.037338790185,5,Beauté
28,Homme,50499.03362085711,6,Vestimentaire
60,Femme,28247.774270817543,9,Beauté
58,Femme,34028.001008237465,3,Alimentaire
68,Homme,99834.9681664304,8,Électronique
47,Homme,37890.62837287465,9,Électronique
64,Femme,48080.655023235915,9,Électronique
44,Femme,95279.07254362822,7,Électronique
60,Homme,60834.097130273905,9,Électronique
20,Femme,83865.94426427281,10,Électronique
41,Homme,50757.893683533664,4,Alimentaire
28,Femme,23996.906926162912,4,Vestimentaire
48,Femme,29591.56110372782,5,Alimentaire
65,Femme,67580.28219306239,10,Électronique
56,Homme,83980.26224975348,7,Beauté
29,Femme,96219.4744736387,7,Alimentaire
50,Homme,61950.107014448375,1,Beauté
65,Femme,48159.164742288194,3,Électronique
68,Homme,83102.87112056348,9,Beauté
46,Homme,81369.64383068694,8,Beauté
39,Femme,35618.61859435012,6,Alimentaire
34,Femme,29988.01883771513,4,Électronique
38,Femme,22362.493350961435,6,Vestimentaire
26,Homme,71203.96826114043,1,Beauté
33,Homme,24259.98306449592,2,Alimentaire
22,Femme,50818.86320076183,9,Alimentaire
67,Homme,96808.48705378234,5,Beauté
33,Homme,93397.63521737418,2,Beauté
19,Femme,39150.40480275787,7,Électronique
50,Homme,32021.823425583458,9,Électronique
52,Homme,50779.475898757184,5,Vestimentaire
55,Femme,75741.4826876678,5,Vestimentaire
20,Femme,97860.76551043183,5,Vestimentaire
65,Femme,61906.79750030972,7,Électronique
63,Femme,69904.84267951027,4,Alimentaire
58,Femme,21030.876413293172,4,Vestimentaire
36,Homme,99062.96423053015,2,Beauté
28,Homme,35045.4350395396,6,Beauté
29,Homme,86490.65984931545,1,Beauté
21,Femme,51700.640846772556,10,Vestimentaire
25,Femme,97938.98126962666,9,Beauté
30,Femme,95556.62997274783,9,Vestimentaire
64,Homme,84999.7991421526,3,Vestimentaire
40,Homme,58765.01360176497,8,Alimentaire
41,Homme,24863.863276525633,5,Beauté
51,Femme,38681.83568340106,10,Électronique
53,Homme,40652.44857625662,9,Beauté
69,Homme,26771.838840012406,3,Alimentaire
33,Homme,26041.29149946937,10,Électronique
18,Femme,51059.21677992234,9,Vestimentaire
47,Homme,31626.696562251127,8,Beauté
50,Femme,82364.58608953805,7,Alimentaire
30,Femme,52628.341917481346,1,Vestimentaire
41,Homme,23459.414473792312,5,Alimentaire
37,Homme,43073.20619754514,5,Électronique
66,Homme,59374.986312541536,9,Vestimentaire
51,Femme,94156.06646481925,1,Vestimentaire
50,Femme,75953.67008173288,7,Beauté
27,Homme,57706.377281996894,2,Vestimentaire
56,Homme,30816.177813252893,1,Beauté
63,Homme,21563.60345441455,8,Vestimentaire
68,Homme,47934.00726667076,8,Alimentaire
38,Femme,51481.86192923025,9,Alimentaire
67,Homme,89633.20747830541,3,Électronique
53,Homme,76746.14554338466,7,Électronique
59,Homme,50266.28949271748,7,Alimentaire
24,Femme,72192.61534043774,2,Électronique
48,Homme,72497.61849352012,2,Électronique
57,Homme,84696.51593775557,4,Beauté
68,Homme,31260.18325926284,3,Électronique
64,Femme,87611.97851805457,9,Électronique
63,Femme,27019.95422613418,8,Électronique
62,Femme,29886.342154894184,5,Électronique
42,Homme,88228.37898564429,9,Électronique
58,Femme,89037.8777264205,9,Beauté
47,Femme,33280.368767074506,5,Vestimentaire
52,Femme,26823.07832293598,5,Beauté
47,Femme,60096.89796648848,6,Électronique
24,Homme,90384.06062434401,10,Alimentaire
34,Homme,65279.41489551737,2,Vestimentaire
43,Femme,67300.91690696229,4,Vestimentaire
50,Homme,72208.56711654688,6,Électronique
24,Homme,38728.02903297858,10,Beauté
56,Homme,57919.88711262794,3,Alimentaire
51,Homme,99457.4229944105,10,Vestimentaire
37,Femme,72467.91916245413,4,Électronique
22,Homme,95434.27984383775,8,Électronique
59,Femme,33768.04401855378,8,Électronique
39,Homme,60439.08024198104,6,Beauté
58,Femme,84629.27291009334,1,Électronique
55,Homme,40518.153121477255,7,Beauté
41,Femme,84993.03529476008,6,Vestimentaire
63,Homme,60400.97562639228,5,Vestimentaire
48,Homme,95560.62549858239,2,Vestimentaire
49,Homme,41559.40975902221,10,Vestimentaire
49,Femme,79725.01489270368,10,Vestimentaire
21,Homme,95220.81307090797,9,Vestimentaire
58,Homme,60302.07896848343,9,Électronique
61,Homme,72001.43047402102,1,Électronique
56,Homme,34512.46919486916,10,Alimentaire
21,Homme,77290.36648880607,7,Électronique
28,Femme,74099.99806813084,3,Vestimentaire
47,Femme,78929.77809065852,6,Vestimentaire
69,Homme,57680.94090498457,3,Vestimentaire
58,Homme,97471.98704190738,1,Électronique
39,Homme,60083.48944881702,10,Alimentaire
51,Homme,84371.37301909502,10,Vestimentaire
66,Femme,98856.58698294174,3,Électronique
27,Femme,48405.15400688934,1,Vestimentaire
40,Femme,65566.81975527963,9,Électronique
27,Homme,76792.51439073918,3,Alimentaire
54,Homme,65684.382392053,8,Alimentaire
18,Femme,65175.307433733484,9,Électronique
60,Femme,25271.86872405048,6,Alimentaire
38,Femme,92680.45448605444,7,Alimentaire
26,Homme,31818.736315098926,2,Beauté
47,Homme,21832.245761368547,3,Beauté
19,Homme,90405.52294102874,3,Alimentaire
43,Homme,92656.18071353734,8,Vestimentaire
36,Femme,77291.27457686144,6,Alimentaire
30,Femme,96546.45940414254,6,Électronique
58,Homme,43016.84529473104,10,Vestimentaire
38,Femme,76945.26284267279,7,Vestimentaire
67,Femme,46410.64732077443,4,Alimentaire
56,Femme,20753.56984323916,9,Vestimentaire
62,Femme,47971.01768630426,2,Alimentaire
49,Femme,44674.0604170078,2,Alimentaire
32,Femme,42142.13303780472,3,Alimentaire
63,Femme,59146.57678841592,9,Vestimentaire
43,Femme,66774.3476870186,7,Vestimentaire
51,Homme,90450.53054450508,7,Alimentaire
61,Femme,48294.407579847895,3,Alimentaire
34,Femme,93873.30878662711,2,Électronique
30,Femme,93303.80236744313,9,Alimentaire
57,Femme,69557.67440799528,2,Électronique
24,Homme,67436.48234543258,3,Électronique
29,Femme,77369.79942455197,6,Beauté
55,Homme,88085.21974718024,3,Électronique
54,Femme,35159.62446565684,8,Vestimentaire
49,Homme,72093.88345900035,2,Vestimentaire
52,Femme,49184.41636480136,1,Électronique
25,Homme,73904.17743298196,9,Vestimentaire
35,Femme,51353.11433380877,9,Vestimentaire
66,Homme,82562.46899917371,7,Électronique
52,Femme,27285.50355364533,1,Beauté
53,Homme,86941.40973998077,9,Beauté
45,Femme,50902.22007344549,5,Alimentaire
62,Femme,89295.77472822135,10,Vestimentaire
42,Femme,89843.65274148474,9,Alimentaire
59,Homme,93352.09043763421,6,Beauté
21,Femme,85571.19885633032,9,Électronique
68,Homme,84775.71729706688,7,Vestimentaire
49,Femme,72111.49444803582,4,Beauté
56,Homme,90428.36064905109,7,Vestimentaire
31,Femme,84921.41480840136,6,Électronique
48,Femme,41552.44351343569,5,Alimentaire
61,Femme,32830.72589774599,3,Vestimentaire
36,Homme,72506.20155613075,8,Électronique
35,Femme,43964.567172991054,2,Beauté
30,Homme,51212.444634495216,2,Beauté
35,Femme,71689.09164766263,9,Beauté
38,Femme,84402.5578816524,3,Beauté
55,Homme,43615.194015885005,4,Vestimentaire
45,Femme,27410.919235457324,5,Vestimentaire
43,Femme,56090.48100762567,3,Beauté
68,Femme,46441.057433300026,1,Beauté
34,Homme,91495.90622869165,2,Électronique
57,Homme,96323.78445985775,10,Beauté
27,Homme,53788.600232754514,10,Vestimentaire
59,Femme,69791.02308051386,7,Alimentaire
52,Femme,98983.14111793843,1,Alimentaire
55,Femme,23490.65365925437,3,Vestimentaire
26,Homme,51330.66033187424,4,Électronique
24,Femme,35355.25416029338,8,Vestimentaire
68,Femme,41415.99687578871,7,Alimentaire
34,Femme,47092.178684691906,5,Électronique
63,Femme,34229.94373824271,7,Électronique
64,Femme,98012.02516556703,5,Électronique
49,Homme,89122.72389446895,5,Vestimentaire
33,Femme,55836.835061102254,8,Électronique
41,Femme,63445.57133086967,7,Beauté
63,Femme,84288.89784790995,4,Vestimentaire
62,Homme,96768.97573044643,3,Alimentaire
51,Femme,40289.28848722378,7,Électronique
53,Homme,62886.75731681527,1,Beauté
26,Homme,57895.98316142139,1,Beauté
57,Homme,31543.40082026852,4,Alimentaire
65,Homme,66206.62610626724,4,Beauté
58,Femme,40096.26363139071,3,Vestimentaire
46,Homme,72082.70114259259,3,Vestimentaire
45,Homme,41758.04660043868,8,Vestimentaire
43,Homme,50925.48866840719,1,Alimentaire
49,Homme,44537.86145975113,2,Alimentaire
66,Homme,66898.36818543347,5,Beauté
49,Femme,71591.38515902546,10,Alimentaire
34,Homme,91405.65876316426,1,Beauté
59,Femme,25844.7523605732,5,Alimentaire
22,Femme,25590.6731295292,5,Alimentaire
52,Homme,37903.646204353136,8,Beauté
49,Homme,65001.32692989381,3,Électronique
33,Homme,68115.58588655302,8,Alimentaire
45,Femme,24692.813621314817,4,Électronique
28,Femme,68550.64304027692,6,Vestimentaire
40,Femme,58687.993152917064,6,Beauté
51,Femme,71974.27603967286,8,Vestimentaire
43,Femme,44164.4446538204,10,Vestimentaire
38,Femme,54379.459805258426,8,Vestimentaire
27,Femme,36164.63753955518,4,Beauté
23,Homme,97008.6490398137,10,Vestimentaire
51,Homme,98076.80446983906,8,Beauté
29,Homme,91557.77447938973,10,Alimentaire
36,Femme,63252.14509421565,1,Beauté
46,Homme,32852.31310912949,6,Vestimentaire
21,Femme,86529.04871881656,5,Alimentaire
30,Femme,24204.362331973898,3,Vestimentaire
21,Femme,45099.108633085445,2,Alimentaire
50,Homme,30938.396275218594,8,Alimentaire
59,Homme,70618.31280007325,6,Électronique
43,Femme,69881.88391412908,7,Alimentaire
24,Femme,47350.32562787549,5,Électronique
24,Femme,60298.43021090605,3,Beauté
69,Femme,53768.815039763314,7,Beauté
25,Femme,59688.640515480896,9,Beauté
67,Homme,59516.519634151744,6,Vestimentaire
64,Homme,97394.37407792435,1,Beauté
55,Femme,30089.376604746787,1,Beauté
19,Homme,26847.137087719908,3,Alimentaire
30,Homme,24854.231277900177,7,Beauté
52,Femme,98054.76062957363,5,Alimentaire
42,Homme,21669.22684736475,3,Électronique
27,Homme,94379.88014675459,5,Vestimentaire
49,Homme,93081.03784249976,2,Vestimentaire
21,Homme,35145.06460552185,8,Beauté
33,Homme,65646.75681133245,9,Vestimentaire
66,Femme,70133.39374013203,1,Alimentaire
52,Homme,75621.73468189286,5,Alimentaire
57,Homme,49067.80406137842,3,Vestimentaire
36,Femme,80322.45024034416,8,Électronique
65,Femme,23258.68398589865,2,Électronique
63,Femme,66451.35944977638,8,Vestimentaire
35,Homme,99997.23018179023,9,Vestimentaire
65,Homme,48023.855674650644,3,Beauté
47,Femme,32092.676840808424,1,Alimentaire
65,Femme,50595.10234513023,2,Beauté
56,Homme,61885.70412459671,4,Beauté
21,Homme,61500.46968989225,4,Alimentaire
21,Femme,70451.87728434394,6,Électronique
44,Femme,34809.85896705472,4,Électronique
43,Homme,80761.68013072846,9,Vestimentaire
40,Homme,36485.06636329353,1,Vestimentaire
29,Femme,42307.6804187112,9,Électronique
63,Homme,79395.24910079112,3,Beauté
36,Femme,87286.35806276293,6,Alimentaire
25,Femme,24383.19586037095,3,Alimentaire
64,Femme,88169.32145706982,1,Alimentaire
47,Femme,27073.107973393577,9,Vestimentaire
42,Homme,25028.742927540614,3,Beauté
35,Femme,72844.3049116245,5,Vestimentaire
25,Homme,71728.02140743528,1,Beauté
62,Homme,82413.66009017674,10,Beauté
52,Homme,73932.78102829886,9,Électronique
31,Homme,32049.108307437957,5,Beauté
48,Homme,67461.73254852375,10,Alimentaire
47,Homme,70266.98531853306,3,Vestimentaire
66,Homme,28522.314447600027,3,Vestimentaire
66,Femme,90557.390193076,4,Beauté
54,Femme,49465.706694060216,3,Électronique
53,Homme,85013.50174527714,5,Beauté
37,Homme,63638.191006384324,4,Électronique
47,Homme,91838.16958666689,3,Alimentaire
36,Femme,75096.63797288203,1,Alimentaire
30,Homme,97975.28426320372,10,Électronique
41,Homme,33458.27291447709,6,Beauté
37,Femme,30182.308771730735,8,Électronique
34,Femme,76039.28142445166,2,Vestimentaire
32,Femme,44855.013960913406,4,Beauté
22,Homme,37961.124366377495,3,Vestimentaire
58,Femme,46646.64636379568,7,Vestimentaire
32,Femme,32334.224877053774,8,Alimentaire
35,Femme,50140.976200205725,7,Électronique
42,Femme,67838.17581409104,1,Beauté
51,Homme,86758.18670631794,10,Électronique
35,Femme,22024.214274998252,2,Alimentaire
64,Femme,86783.94089485156,10,Alimentaire
59,Femme,65190.65681488216,8,Alimentaire
53,Homme,51763.11082133731,8,Alimentaire
68,Femme,41072.052823210026,9,Électronique
44,Femme,41427.75038451239,1,Alimentaire
34,Femme,86219.01925550126,5,Alimentaire
25,Homme,89171.11059597865,3,Beauté
22,Homme,55054.85494354207,8,Beauté
59,Femme,54046.32626749471,1,Électronique
47,Femme,87793.05788602908,3,Électronique
36,Femme,29385.332536862057,9,Vestimentaire
34,Homme,54769.54666387401,9,Électronique
58,Femme,35036.61874332254,3,Électronique
37,Femme,34702.73351405344,4,Vestimentaire
61,Homme,56465.22462761078,7,Vestimentaire
21,Homme,50077.495286820915,7,Électronique
63,Homme,87841.5092222682,6,Vestimentaire
37,Femme,86395.61239058006,2,Vestimentaire
43,Femme,93449.70473014218,3,Vestimentaire
20,Homme,87502.12810776487,9,Vestimentaire
33,Femme,43142.48545429589,3,Alimentaire
48,Homme,99905.49706968109,4,Électronique
49,Homme,85982.12716816072,4,Vestimentaire
32,Homme,85814.69657397534,2,Alimentaire
45,Femme,48302.1879350775,9,Beauté
67,Homme,54427.2425430987,4,Beauté
35,Homme,87891.87103961686,5,Beauté
40,Homme,46580.24419058817,5,Vestimentaire
47,Homme,60371.15482565401,10,Beauté
40,Femme,42661.13579641792,9,Beauté
28,Femme,90702.30686213968,7,Beauté
65,Femme,51699.34380884714,9,Vestimentaire
38,Homme,22518.569143363045,5,Alimentaire
27,Femme,31425.338376860353,4,Électronique
30,Femme,49324.203921027394,7,Vestimentaire
68,Homme,37476.63752350544,6,Beauté
25,Homme,30088.02444557637,7,Électronique
53,Femme,90678.98413010662,9,Vestimentaire
68,Homme,58515.38397170393,9,Vestimentaire
24,Homme,43602.2981304016,9,Alimentaire
27,Homme,72337.07323859853,3,Alimentaire
23,Femme,51243.557235791246,7,Vestimentaire
35,Homme,87122.28136383397,5,Électronique
66,Homme,83310.52251882493,10,Alimentaire
58,Femme,72461.32863834228,8,Vestimentaire
58,Homme,24483.5105477416,7,Beauté
41,Femme,45084.69604434022,3,Alimentaire
19,Homme,65988.28803328803,2,Alimentaire
20,Homme,39716.18543672553,1,Alimentaire
27,Femme,36964.92291797737,9,Beauté
34,Homme,27554.722697254838,10,Alimentaire
68,Homme,63123.58730586315,6,Alimentaire
63,Femme,79195.85240542793,2,Vestimentaire
40,Homme,60676.186880042755,7,Alimentaire
60,Femme,67852.76113318763,5,Vestimentaire
43,Femme,52289.29848974326,7,Alimentaire
58,Femme,96400.37829988313,5,Électronique
30,Homme,73256.37199162494,4,Alimentaire
68,Femme,67764.87084144319,10,Vestimentaire
56,Homme,21239.18982554847,3,Beauté
46,Homme,67797.80866662788,10,Électronique
32,Homme,95684.19743189483,6,Alimentaire
69,Femme,95613.67011929922,1,Beauté
55,Femme,65067.35065426731,6,Beauté
19,Femme,68211.96318453645,3,Beauté
42,Homme,42931.58577057752,2,Alimentaire
39,Femme,59118.30079432736,3,Beauté
48,Femme,84598.7404508217,4,Beauté
37,Femme,41057.14137741068,2,Électronique
50,Femme,43257.3241867661,5,Vestimentaire
63,Homme,31907.68027577179,4,Électronique
27,Femme,80636.28888719119,8,Électronique
34,Femme,74754.26832516197,7,Beauté
63,Femme,44078.15778780578,7,Beauté
64,Femme,50351.40947176367,6,Vestimentaire
23,Homme,28662.211770075395,2,Alimentaire
55,Homme,58157.250660441874,8,Vestimentaire
24,Homme,23962.91781485738,2,Beauté
66,Homme,96819.58184773753,10,Électronique
54,Homme,39782.14589014325,8,Électronique
19,Homme,77563.47637190184,3,Beauté
55,Homme,33332.23680065092,2,Beauté
57,Femme,34958.0900275661,1,Beauté
33,Femme,64784.21602783071,10,Alimentaire
43,Homme,65462.67858674893,2,Beauté
32,Homme,28908.04946463141,4,Alimentaire
34,Homme,91888.57247296644,6,Alimentaire
67,Homme,67664.45718096857,9,Beauté
55,Femme,60609.93335366478,5,Beauté
35,Homme,28544.02902956334,1,Électronique
31,Femme,46490.23603085864,6,Beauté
47,Homme,84250.28979931201,8,Vestimentaire
69,Femme,96279.4328463214,2,Alimentaire
25,Femme,20594.637153853633,1,Beauté
64,Homme,68318.93255192053,10,Alimentaire
